931;363880.0
933;363807.0
935;363810.0
937;363847.0
939;363834.0
941;363877.0
943;363872.0
945;363906.0
947;363880.0
949;363887.0
951;363906.0
953;363967.0
955;363948.0
957;363940.0
959;363982.0
961;363964.0
963;363946.0
965;363991.0
967;363961.0
969;363965.0
971;363931.0
973;363892.0
975;363884.0
977;363872.0
979;363867.0
981;363869.0
983;363839.0
985;363827.0
987;363816.0
989;363807.0
991;363836.0
993;363849.0
995;363817.0
997;363847.0
999;363804.0
1001;363817.0
